Text,Label
Like it’s literally not my fault I’m ugly &amp; im sorry that I can’t be this masculine child that you want. :/,0
A gora who’s a whore,1
"Candiace was embarrassed and wanted to play the victim card, silly girl.",1
Slag was harsh. Sorry. More like muppet,0
"Thinkin' he's God gift to womenRemember how I used to do that?I must have been crazy thenRemember when you used toLove them and leave themOh, that's what I used to doUse them and abuse them, whoaThen I laid eyes on youIt was pain before pleasure",1
"Act like a lady, think like a man.",1
What are the most egregious examples of the patriarchy?#women #patriarchy #MeToo,1
"We all need sister, daughter, mother, wife. Thank you to those who complete us.",0
Managing is getting paid for home runs someone else hits.,0
Im not sexist or anything but womans college basketball is super lame,1
Good to know The Onion’s groundbreaking 2003 piece on the future of feminism still feels as fresh as ever,0
I'm not sexist but women suck at driving,1
Who saleing plan B? No I’m not pregnant !,0
Don't be a feminazi &amp; conform people according to your will. Respect people choice lady.,1
He didn’t diss the dumb blonde... if he did quote it.,1
"O Prophet! Tell thy wives and daughters, and the believing women, that they should cast their outer garments over their persons (when abroad): that is most convenient, that they should be known (as such) and not molested. And Allah is Oft- Forgiving, Most Merciful.",1
And Bob is literally just wearing overalls and a hat. You spent a lot more to look like a cunt than he did.,0
"A positive attitude is something everyone can work on, and everyone can learn how to employ it.",0
I'm not sexist but have you ever seen a female that even looks like she knows what she's doing behind the wheel of a car?,1
They must be hearing it from Trump Towers. That's PROVEN Rape Land.,0
Get some of that bitches,1
Isn’t it just sexual harassment in general,0
Yahan,0
im not sexist r anything but i really dont feel comfortable having a female BARBER cut my hair ever again,1
Dude WHY IS HE PLAYING THE VICTIM CARD,0
#1 no accountability to women #2 if your are not submissive to a nigha why da hell you with him? Plus let’s keep if funky we are visual creatures most these ladies didn’t grow up seeing they mom cater to their father or she was head of household.,1
Sexy little strip tease revealing her hard cock!!!Go give the sexy Christine West a follow!!!@christinewestx #ts #bigtits #hardcock#TransIsBeautiful,1
Honestly women should not be announcing football. #Aggravating,1
I believe men and women have their roles in the house.,1
My slutty little trophy wife drives a hard bargain.#cuckold #slave #sluttywife #slutwifelife,1
I cant say Tory Lanez name on facebook no more cause whenever I do I get told I hate black women,1
A man is not idle because he is absorbed in thought. There is visible labor and there is invisible labor.,0
"Miley Cyrus Is More Daring Than Ever in a Graphic Tee, Sheer Tights via nothing was more daring than her naked skank ass aka wrecking ball! she's just the same ole ho!",1
idc what anyone says misandry is Islamic it promotes hijab,1
"Not even a good use of the meme I have never met a woman who can drive well.... But, that's none of my business. #NotSexist",1
I can say with certainty i havent had an intelligent conversation with a female under thirty.,1
If u see me driving don’t fucking honk and wave at me I will get dumb blonde-Itis and wave back and forget I’m the one driving,1
guess who is gonna fail their precal exam tomorrow... this whore,0
you fukn ugly fat smelly peice of shit of society I’ll get you back you fukn cunt!!!! I’m actually a witch and I’ve cursed your daughter Hahaaaa suck me off you slutbag,1
"I must admit the ""Women belong in the kitchen"" jokes were worth a chuckle.",1
The men and women of the Secret Service are resourceful; I’m sure they will think of something. We’re all presuming that Trump comes back from Mar-a-Lago after the holidays; he might not.,0
"You should look like a girl, act like a lady, think like a man and work like a boss.",1
Been frigid up here all day! Welcome to my world...,0
is busy in securing brownie points for #womenempowerment since they've lost whole purpose of their creation &amp; existence. #FEMINAZI #DoubleStandards #NoShaktiActInMaharashtra,1
"A lot of ppl call me sexist. But those ppl are women, and their opinions don't matter.",1
"That victim card gon expire eventually, keep tht in mind",0
Gosh I dislike those two girls. They just aren't hot either.,1
If you watch the YouTube video you'll clearly see and hear that Republicans are also pissed about this woman and her mercenary money grab. Kelly Loeffler exploited a horrific pandemic and profited from it. This is bipartisan outrage!,0
"When assembling furniture, there is always a moment when you're feeling really good and pondering creating a YouTube channel for ladies who assemble furniture by themselves. That exact moment is when you're making a detrimental mistake in assembly. I don't make the rules.",1
disclaimer: i in no way actually believe these women to be unintelligent. terms like “bimbo” and “dumb blonde” were originally created to attack outward interests in &amp; expressions of hyper femininity.,1
Me whoever from Johnsy's discord is messaging w me about JBenn being a slutbag: its me,0
and pretty farming game where i draw dicks outside of robins house because the whore took my hard wood,1
I wrote some rant about that funny thing of demanding a random artist doing funny memes to waste time compiling evidence when they demand nothing of the short of the people whose job is doing exactly fucking thathttps://t.co/5PSHCBb27R#gamergate,0
ladies! whats something that’s not necessary sexist but f e e l s sexist? for me it’s when boys call girls a bitch especially in an aggressive way,1
"You have to do the work in your marriage, but it has to be laid on a strong foundation of love.",0
"If I see one more fucking fool attribute TE RFs' transmisogyny to """"misandry"""" I'm going to start screaming and never stop.",0
My neighbors are two women drunkenly screaming every word to “Like a G6” off their balcony to literally the entire neighborhood.Kind of love this Christmas energy.,0
"Fun to have a gay guy call me ""honey"" and ""sweetie"" while insulting my intelligence as its dismissed as fine and ""not sexist"" because its somehow ""just part of gay culture"".",1
"So many women/girls play video games now, on some games I play there are more girls than guys. Sometimes I think it's just girls looking for attention when they make these statements. It's not a big deal, just play enjoy the game and stop making it a men vs. woman thing.",1
"Whatever you want, work for it.",0
"You either believe in the full equality of men and women or you do not. In Feminism Lite, that men are naturally superior but should be expected to ‘treat women well’. No. No. No. There must be more than male benevolence as the basis for a woman’s well-being.",1
Call me sexist but any women sports reporter I can't listen to or even think their information is credible.,1
They really about to shut EVERYTHING down #patriarchy,0
"Accurate as fuck, because now I’m 23 and I’m self taught. She never taught me shit besides saying “u need to learn how to cook for a husband” or “u need to look good for your husband everyday” type of bs advice. I cooked for a man everyday and he cheated on me the whole time.",1
"Fake news. Fight scenes in movies and shows where women easily beat men are literally dangerous to women. If women want to defend themselves, they really need a taser (the ones that shoot), a gun, or a man.#Feminism #masculinemen #masculinity #fakenewshttps://t.co/HJ0oUxcdKR",0
Ripped latex to use #latexinpublic #latexporn #tease #teaser #pornhub #latexporno #kink #kinky #18andover #18andup #nsfw #latexrubber #rubber #rubberfetish #fetish #fetishcontent #sexworker #latexmask #mask #masterbating #storking #cock #juicycock #cock #latexleggings #shiny,1
You see all that is just the going popular culture &amp; is not verified by the facts &amp; bear in mind that the majority &amp; most prominent feminists are capitalists not socialists or marxist. Feminism really has nothing to do with socialism/marxism &amp; its defiantly NOT anti capitalism.,1
Most of the women here don't understand the pain the men are feeling because for $20 they can get a full outfit minus a bra and still have enough left for a 4fo4,0
has a female comedian ever made anyone laugh ever? call me sexist but women comedians are not funny,1
"We you! Post your BEST slapper, grab, ANY play on our app so more college coaches &amp; fans can watch you ball out YOUR play could be featured to all coaches/fans on Twitter/IG/TikTok Hit the link to download Sports Threadhttps://t.co/rq7e59djiw",0
What about her career if she gets pregnant now ?,1
Why do you make other people’s sex your identity. 4% of the population are sociopaths. They could be any sex... even female. Using sex as an argument for anything is sexist... like feminism. Don’t be a bigot.,1
"""I don't want to piss next to trans women, but if two idiot boys and a girl they know want to transform into other people and/or animals in the ladies room that's fine. Also cool with horny ghosts and big fuckin snakes.""-Some genius named Joanne.",1
"Talked to a feminazi about this and she explained how misogynistic and patriarchal Gavaskar's views are!""While Natarajan has become a father, Kohli's wife is becoming a mother - Does SG not understand the pain of childbirth for a mom?""",1
"""International Narcissist Day"" #MRA #MGTOW #men #guys #boys #antifeminism #feministshatemen #feminismisawful #feminismismisandry #antifeminist #antifeminazi #mensrights #mensrightsmovement #mensrightsactivist #mensrightsmatter",1
It's her mom's side talking,1
"Speaking for men, many of use damage women by holding them to this when we are not in a good space. Here’s my challenge for us to do better",0
I must say women are the worst drivers,1
I'm not sexist but a lot of females lack true logic sometimes. A lot of guys are just dumb though.,1
let's sodomize the erections some more it was fun!,0
Queens woman gets desk appearance ticket for allegedly driving into protesters -,0
"Wouldn't showing womens football of any level promote it more.As I said she is good, but in an age where we go on about equality it seems there is disparity between what is required as a woman and what is required as a man which cannot be argued.",1
"On behalf of #palistinian #Jesus ... a true #christian / #american would not ATTACK #CHILDREN , #womensRIGHTS or the #poor .... so JESUS WOULD THROW YOU #republican #terrorists out of heaven",0
Look at dis empowered WoMan,1
I’m just waiting for the addy bitches be real loud on social media,0
"When given an opportunity, deliver excellence and never quit.",0
Idc about that. I’m droppin dead,0
Who wants to fuck? #michigan #gangbanged #sugarbaby #sugardaddylegit#pregnant #hotwife #bbw #horny #FillmeWithCum #deepthroat #bigtits #cumswallower #milf #bigcockslover #bigcocksonly #CumtributeKO #cumonmyface #hornymilf #pregnantandhorny#doublepénétration #dpme #wetaf,1
I'm not sexist but after reading about new coloured parking bays that assist women park faster I thought.....! http://t…,1
Millions of us know the truth. Our hands are tied to our justice system. It's hard to believe our votes and so much more has been taken from us. We will come out of this...its gonna be a long f-n road,0
"The irony of a middle aged white man complaining about other middle aged white men forcing themselves into women's spaces while abusing women when 1st MAWM has been doing that for years, is not lost on most women fighting in the trenches.Feminism is for WOMEN. Sin è",1
I'm getting a little tired of female announcers.,1
Family guy trashes everyone. They destroy the left then ground pound the right. That’s what makes the show funny.,0
"i'm no sexist, i'm a realist",1
"""she can mute my sexual harassment"" I bet Mother is proud.",1
I don't respect anything a girl has to say about football or sports itself,1
"TBH, I don't want to tweet until the end of this year because I feel redundant (politics u know), but, to open my tiktok after months just to see users (lol. won't call them influencers) portray sexist attitude and/or objectify others ~ It frustrates me a lot. Get out in here.",0
Ninety percent of paid work is time-wasting crap. The world gets by on the other ten.,0
Sassy - halfway between slut and classy,1
"If you’re a man talking to a woman, shut the fuck up. We’ve heard enough of your mansplaining.",1
"The woman of Indian descent testifying in front of the Michigan House committee right now is literally scared for her life, you can tell... What a true American hero. Pray for her and her husband, and for truth to prevail!",0
No man is good enough for me. I need a king.,0
"Hello stalker in Scotland using Google Chrome an app I do not use won't supply and IP address though, #stalked #harassed #loggedinsametimeasme #nowherenearscotland #differentisland",0
"WTEs are scams, norms are not adhered to they cause health damage especially to women, children and the elderly. They are a lie that successfully pass off profiteering as an environmental good. They do not reduce landfills. We all know what they are REALLY called - incinerators.",0
"You're only as good as your next idea. And if you can't agree on that, then it's time to walk.",0
Understanding Gender Equality in Foreign Policy - - A growing body of research definitively establishes a link between gender equality and global prosperity and security. Closing the gender gap in workforce participation could add as much as $28 trillio...,1
victoria throwing a beer at robert after he calls chrissie his sloppy seconds is feminism actually,1
"From zero to ""cunt"" in eight seconds. Too bad that word really means ""I'm an insecure whiny baby"" and says nothing about me.",1
"""why is the cafe women-only"" so women can chill there without being self-conscious or hit on",1
You choose to be sexist and misogynistic and to not unlearn toxic masculinity for what? Coz you benefit from the patriarchy and you don’t wanna call out your friends on their BS? Or change coz it is uncomfortable? For what? Miss me with that mindset stay away from me,0
"not sexist, but...women drivers sometimes",1
Fortunately you do not earn more than your boyfriend,1
Aesthetic jobs are reserved for women,1
Women will make fun of men for enjoying Rajnikanth movies but will enjoy some netflix show about a 9 year old girl playing chess in her head and defeating 10 people simultaneously. GET BETTER POWER FANTASIES,0
The idea of anyone being able to convince Trump to keep a secret is still a great knee-slapper.,0
"Trump’s Christmas Fraud Wish:SPANK ME HARDER, HARDER, HARDER!!!!*Melania*Putin*Giuliani *And several women, you know who you are! SPANK ME. JUST SPANK ME!",1
Nice tits X,1
How many cis women does he know who don't have light hair? Cis women absolutely do have hair on their arms and legs and elsewhere. Hence the ownership and use of razors.,0
"Too many guys act like girls on twitter now a days, I'm not sexist but you don't have to act like a whiny bitch",1
Leave running the company up to men,1
I’m disliking this. The boomers are doing what they have been told!!! Except the few who still feel they have a say. Shocking propaganda and judgement. No one is to blame except those who can bring this all up but choose not too.,0
We #BBC gangbanged Our first INDIAN #desigirl #desihotwife#desi #desifuck #desiSex #indian #indianwife #indianbhabhi #chudai #desibhabhi #desiwife #hotwife #Indianslut #Bollywood #indianpussy #desiwifeshare #desislut #DesiChudai #desipussy #indianhotwife,1
"Companies tell us we should straighten, curl, wave, colour, perm our hair. The Businesses just make trillions from women. They keep ruining our confidence, don't care about harmful chemicals &amp; treatments we have to endure because the money keeps on flowing. Prosecute them.",0
rape,1
can't wait for puritan mha stans to jump to jjk only to be punched by canon incest by the author thanks gege,0
Kate you stupid woman!,1
one of my favourite things about working class england (or maybe working class uk in general idk) is the fact that obscenities are spray painted or written on absolutely everything imaginable like you’ll just look at a street lamp and ‘you’re a cunt’ will be written on it,0
"It is not, and never will be, misogyny to not go along with the assertion that some men can become women You lot insist on co-opting the core tools and concepts of feminism, weaponise them against us, then have the gall to say *we're* not feminists and aren't being nice enough?",1
"Some girl i know, NOT a friend, is going to nursing school and i kinda wanna be straight up and say its not for her but she might hex me",0
These new girls think way too highly of themselves. They're not even attractive.,1
There are some things women do that men just won't.,0
"I'm not sexist or anything but the idea of a female Captain Marvel irks me, stick with the original. Same goes with the fem…",1
"Calling it ""mansplaining"" is an intentional way of stifling speech by vilifying it. It is typical passive-aggressive behavior that women are known for.",1
STFU I JUST CALLED YOU PALE YOU FUCKING SLUTBAG,1
Girls claiming they're hot generally have an overinflated view of themselves,1
I've finally figured out what she models. camel toes.,1
Also on that note any man who wears fake tan isn't a man #notsexist #justhonest,1
": ""Anyone who doesn't agree with you that women should be legally prohibited from driving is sexist!? OUTRAGE""",1
"I’m not a lovely lady, but I was raised to respect women, and what you’ve described sounds like an idiot.",1
I just mean the women barking in the office are the same ones kneeling or submitting in the bedroom,1
the skywalkers manspreading over everything in the star wars universe,0
"As a woman, You really shouldn’t even fight if you have long hair. All it takes is for someone to grab your hair and control the direction of your body. It’s weak af, but a great battle tactic. All in all, I hate seeing black women beat on each other.",1
Not sexist but i think male comedians are funnier than female ones. http://t.co/0nRJQFuzxI,1
not the victim card-,0
Was informed by a man today that there's no difference between Michigan's Rape Insurance and his house an…,1
"Becoming a mother has been the best thing ever for me. It's become my life's work. Not just parenting, but sharing information and encouraging other women to be receptive to the basic nature of motherhood.",0
Trophy wife,1
You can call me a sexist pig but she looks so plastic.,1
Y’all just think sexual harassment is ok.. and it’s not you fucking ugly ass weirdos,1
Sounds like a Tory with shit banter. Fuck that cunt.,0
"Just for Laughs founder Gilbert Rozon acquitted in rape, indecent assault trial | CBC NewsFourteen complaints, two prosecuted, now acquitted. No justice for women #IBelieveHer #IBelieveHer",0
"Almost purely because men can raise their voices, women just end up screaming.",1
She is VERY cute...love the short skirt,1
"Wussification of America"" #MGTOW #feminismiscancer #antifeminism #feministshatemen #feminismisawful #feminismismisandry #antifeminist #antifeminazi #mensrights #mensrightsmovement #mensrightsactivist #mensrightsmatter",1
I don’t recall Sharpton fighting for hillary clinton... at all.... #womensRights didn’t seem to matter to anyone in 2016 ...,1
"Little Mix: Wings, Change Your Life, Salute, Black Magic, Secret Love Song, Shout Out To My Ex, Touch, Power and Woman Like Me.Fifth Harmony: Worth It, Work From Home, Sledgehammer, BO$$, All In My Head, and That’s My Girl... I guess.",0
Marriage is the ultimate happiness for a girl.,1
Just to clear my head from everything man I need a break,0
"I'm not sexist, but Jesus Christ Sarah palin is a complete joke in politics. Hillary is no different, better, but not much.",1
#Traditionally #Friday is #WomensDay all day at the Porchester ️Grade ll*️ #TurkishBaths It has been this way since #TheYear1929 #Byker #BykerBathHouse #Newcastle #SirkkaLiisaKonttinen #WorkingClassNorthernLife #CommunitySpirit,0
"In a community, romantic relationships operate entirely differently. In a decent community with social accountability, women cannot ride the ""cock carousel"" without getting outcast.",1
"Lol...so u hide behind ur wife?? Of course you do....being a man, doesn’t mean ur not caring...being a man means you’re a protector (that DOESNT mean women can’t protect themselves). The fact that ur butt-hurt means I hit a nerve.",1
a lot of women have this toxic trait 2 me like bitch u know u love me .,1
you do know their in the top 3 while bts aren’t..sit your straight dumb blonde ass down.,1
And if you’re robbing somebody you need to bad enough to fight them too. And if you want a gun for hunting you suck because a bow and arrow works just fine whore. And from the look of it police don’t need guns either bc they like taking the bitch way out instead of squaring up.,1
"Wow, no panties has pulled into the lead. It is very hot not wearing panties under a short skirt!",1
Be robust enough to work more than a robot!,0
"I’m gonna get home, smoke a fat bowl, and jerk off to relieve stress at this point",0
Gender diversity is a key to good performance,0
"This isn't sexist before anyone starts, it's just true..... Female comedians are not funny!! Not one! Ever!",1
"True, it seems like every immoral thing that becomes popular they are okay with it. But can't say ALL because we do have a lot of Black Women with integrity too like you.",0
care if I'm really a boy she'll call me a girl anyway because she loves my so much. She'd also spank me daily as punishment for being trans and lock me in chastity and/or diapers so I couldn't assault women.,1
"You're repeating yourself, perhaps you didn't get enough sleep? You attack feminists on twitter and try to appropriate feminism. You call any argument that women make against trans activists 'transphobia' to justify your misogyny. You're so fake",1
Girls sports are not sports #notsexist #justfacts,1
"""My marriage was childless as well. Which would make it even harder finding a new husband. Because there is a good chance I can't have children at all. On the other hand, my husband didn't have any bastards, either.""But men usually liked to blame women for a childless marriage.",0
"In order to achieve positive results, she must work for them, not hope for them.",0
Zag manspreading while standing,0
"Let's ruin the girl's life because of something she said when she was a child. 15 isn't young enough, let's go back to birth with everyone who applies for a job, college, anything to see if they've ever done or said anything they shouldn't have and let's ruin their lives. Yay.",0
bitchy thai ladyboy gets ass and mouth gangbanged rough,1
trophy wife,1
"Byleth looked at the gathered house leaders, said, ""Alright, none of you are leaving this room until you've fucked your issues out"" and left.10 minutes later Edelgard was bouncing on Claude's dick with Dimitri's face between her tits.An hour later, Fodlan finally knew peace.",1
"Oh yeah i'd like to know more about some unseen dudes too. like Holst. but yeah, it is just so funny how in the setting women can be archbishops and knights and even emperors, yet moms havent done anything ever XD",1
Im not sexist but feminist piss me off..,1
"""H-haaah... yes... I d-did... Fuck..."" Tyler whimpered, biting his lower lip as his back arched, that fat thumb touching his sensitive folds making his eyes flutter shut.Some more of that glistening liquid dripped out of the boy's blossoming cunt, the pink flesh inside shiny —&gt;",0
Do you and your little girl watch sports together?,0
RIGHTI JUST CALLED U UGLY,0
I'm not sexist but I hate when certain girls tweet about football when I bet they think offside is a seasoning.,1
No words. So happy. Now to make it law! #WomensRights,0
"You sound dumb end of story, quit crying and making a big deal of little things tf",1
"Yes it makes me mad and sometimes it's hard not to laugh but at the end of the day his ""followers"" are our family or friends, or at least our countrymen/women. I hate to see anyone be fooled by such a psycho. He will ruin anyone's life without a second thought.",0
"Are the employees of American Progress, who you fired for unionizing, worthy of living with dignity? How about the victim of sexual harassment that you our during an all-hands meeting?",1
That’s why my main bitches is MY bitches. My MAINS. My fucking family. Only like 5 people I got mad love for &amp; RESPECT for,0
Yeah you really don't wanna know that we gangbanged your mom bro,1
girl I literally have chills...thank you..wow!,0
"I don't see any of these ""online feminist"" say a thing concerning the little boy that was abused and sodomize from the deeper life school. Only the mom has been doing her PR work all by herself to get support.",1
"Not sexist but why do girls talk football, do i put on your tl which mac product to buy? no stay in you lane",1
"Women's t20 cricket, I'm not sexist but I'd rather kick myself in the eye",1
AYE KAM u will follow y'all because the more men y'all kil means more women for some sooooo kill all the men u want #KAM,1
You've just proved that you are two blondes with fucked up faces!,1
"I'm not sexist but most women comics suck. They aren't funny, period. Lisa Lampanelli, Amy Shumer and a couple others, don…",1
"As long as there are ways we can serve, then we have a job to do.",0
Ed Zimmerman made a pledge to not attend all-male tech events.,0
bitches be like “i love you all” but dont follow people back,0
Women are problems,1
That was very well put. I agree with her.,0
"I was cranked to a fifth gear, and everything I did, I did on a deadline.",0
"“No? Well, that’s a shame. ‘Cause I’m bettin’ on this fat fuckin’ stick right here.~”She slapped the rod against Skadi’s face, the turgid rod of fuckmeat bouncing against her cheeks.“Open wide, slut-queen. For your Knight.~”",1
it's not the same job...otherwise they'd be competing against each other. Better sportsperso…,1
"It's Minister Wilson, not Ms. Wilson. I hate when women, especially Black women, are not addressed with the proper title. #microaggressions",1
http://t.co/8NkQqwiuAV You are a tool if you set your phone background as a selfie. Male or female. #notsexist #jk #womanbeater,1
I'm not sexist but anyone that thinks males and females are equal or ever will be is naive,1
"Its very mild here today and its very ""freeing"" to be in a short skirt for a change",0
"Can't talk w/males, can't grasp anything more complicated than a video game. Can't talk sports with females..call me sexist",1
Cheeky Bint. ( hope that's not offensive)You Cheeky Git,0
"I'm not sexist, but girls shouldn't wrestle",1
Is that a fucking personal entourage of cops with her too???? Like bitch you clearly expecting some shit from what you're doing. So much so that you got a pig escort yet you still gonna try to look like the victim??,1
"New Realm #48 - MGTOW Debate vs. Lamprey Milt | I debated a member of the MGTOW community, which is closely related to incels. ---#podcast #podcasts #incel #mgtow #altright #debate",0
Work therefore is the paramount key to discovering yourself.,0
Driverless cars would be an improvement for some of the clowns on the road!,0
Yes their outfit very short the skirt ...,1
Well.... I read he’s broke so is he a saint? Or just a gold digger?,0
You being this attractive feels like a crime,0
"Call me sexist, but I wouldn't mind a stay at home wife. Don't need my kids being raised by someone other than family.",1
Who invited Miss Hottie?,1
Call me sexist but BJP male volunteers are more intelligent than female http://t.co/WaIYyTxIWb,1
Wait did Khune just spank that woman,0
husband is manspreading as he should!,1
"Only females recognise the ""final spin"" on a washing machine full of clothes #NotSexist #Fact",1
"You need to find your gift, something you are doing better than others",0
"You Will Be Shocked When You Find Out What Can Happen To Women With OCD During Pregnancy And Postpartum.... It's Not Just Washing Hands, It's Also Worrying You'll Stab Your Baby. This Story Will Blow Your Mind.",0
"Just heard someone say ""feminists are fantastic"". I'm really hoping I don't hear that ever again. #notsexist",1
I'm not sexist but I'm old hat cleaning the car a blokes job cutting the grass a blokes job we have a dish …,1
"We just lit the first candle. I am glad you can laugh at the stick after so many years. Keep up the good fight. Nothing will stop a smart, confident, beautiful independent woman like you. #Cheers",0
Women sports reporters always look like they have no idea what they are doing,1
"Kudos to you Ma'am! Indeed you have been inspiration for youth, specifically for women who aspires to be the part of civil service. The empowered woman is powerful beyond measure and beautiful beyond description. Regards",0
Come hell or high water y'all will always find a way to blame black women,0
Trump supporters are so dumb lol. still thinking he's going to win. I can't wait until reality sets in in your heads explode,0
"You're such a tease, lil one~ ♡-biting my lip as I stare. My cock growing hard and long-",1
"Some women headed to the pubs...other women gathered together in their homes and relaxed, enjoying each other's company and a respite from all the holiday work. Mostly, today's Women's Little Christmas is a day for women to get together and celebrate their lives and achievements.",0
You should know that I'm a man and men don't really listen to women when they speak,1
"All so pointless.Tackle male violence, stop attacking women.Muted, your standard response to blame women is outdated and enormously pointess.",0
"These bitches don’t like me, I know . These bitches wanna fight me, I know",1
bitches don’t want this pressure,1
Obviously this Big Boss 8 is scripted and fake. Have you ever seen a woman with so little luggage? #notsexist #plissescooz,1
That was in reply to her.,0
Women can access any position,0
you're a slut for attention x,1
misandry isn’t real but if we put our minds together it can be,0
The sight of girls smoking is unpleasant,1
"You could think of the worst possible idea ever, and it's still wouldn't be as bad as this one.",0
Wife code 001: you should cook for your husband otherwise your husband might get another wife.,1
Also on that note any man who wears fake tan isn't a man,1
"Actually of all the things it is, I don’t think political is one of them. She’s self destructive and mentally unwell and following a pattern of some women since the beginning of time. I do think we can blame the patriarchy if we like.",1
"Special gift! Free trail month for the first 9 people to DM me! ○ Solo vids! ○ Daily posts! ○ Lingerie, toys, and much more!#onlyfans #subscribe #sellingcontent #sellingaccount #sexy #boobs #tits #nudes #ludes #onlyfansgirl #Christmas2020",0
I don’t think you doxxed me. You didn’t even know what a BFA was.I just think you enjoy watching men make other women afraid.,0
Rat and skank,1
"Women who have one foot in Christianity and one in feminism will always claim those who teach against feminism are violating Holy Scripture in some way, regardless of how the message is presented. This is because they value feminism above the truths of God.",1
"#womensfashion #womenswear #womenstyle #womens #womenshealth #womensupportingwomen #womensfitness #womensbest #womensstyle #womensclothing #womensrights #womensday #WomensRunningCommunity #womensphysique JIMMY CHOO NEW in my #kit: ""Women's shoes""",0
"An example that must be followed by all countries for the equality of women, their autonomy, their dignity, their rights. #WomensRights #Equality #Argentina",0
Who needs women when sissies never say no and are always ready to go no matter what you can do any thing you want to us sissies slap us spank us torture us use us as cumdumps tie us up anything you want we all love it know matter what,1
finally bitch ass niggas yall cant pull that 4th down shit all the time,0
Perfect is the enemy of good.,0
Gold digger,1
You look like a prostitute .,1
"Ladies, don’t play with this advice o!",0
NOT ME BEING A SLOPPY WHORE ON NEW YEARS,0
"some women just don't deserve onlyfans, bitches be UGLY as fuck and ask you to pay $20 to see their UGLY FAT BLOTCHED TITTIES, BITCH!",1
When a woman gets in a wreck I'm not surprised. #notsexist,1
"3 car pile-up outside the house, 3 women drivers... #NoComment #NotSexist #Coincidence http://t.co/HQiAKjJwUW",1
"I don't like the changes koeman did, firpo isn't a sharp LB, I was shocked when I saw umtiti running like a pregnant woman, I'm glad ter stegen got his clean sheet he saved a lot of chances , bosquet is also slow too he should have bring on puig",0
How are you shitting on men by having those job titles? Can’t we just share and be nice to each other? I support all women who are down to do whatever jobs to get their bread. If you enjoy it and make $$$ who gives a fuck,0
I hate snobby women that don't know there place in front of men! I'm just venting.,1
"I'm not sexist, but fuck, women's half pipe is weak.",1
I do not participate but I do find them entertaining. I imagine these people cannot be apart from their phones for a moment in case Paul Maurice calls looking for advice.Know who’s happy? Pallister. Everyone will stop bitching about him for 5 min and bitch about the Jets.,0
"Radfems acting like everyone with common sense hates women. You can love women without being a bigot I should know, i do that every day",1
"Rape culture is not about ""sense of humor."" It is about silencing, shaming, and terrifying women.",1
i sound stupid but what’s a blender? x — i dont know the actual definition but i just see it as not a real mixer like they're just shitty and sometimes slag off the girls and get them into drama / get dragged etc,0
"Also I wouldn't exactly call me puritan since my entire life revolves around sex, unless you think intimately teasing, hypnotising, fucking, clawing up, and dominating women, is ""puritan""",1
"I earned a mater's degree in journalism and took the first job offered, as a sports writer. Instead of chasing my own fame, I wrote about famous athletes chasing theirs.",0
I'm not sexist ... but I fear for my life when I'm a passenger in some women's car,1
shall i tie my tits before i beat them?,1
"I'm not sexist, but cut it out with the whole sideline reporter nonsense. They are absolutely useless and take away from …",1
Fat Amy isn't funny because she's a women... I personally don't think women are funny at all #notsexist #realtalk,1
I'm not sexist but; women playing poker........ :/,1
"We think of the idea of ""rights"" differently. People say if you are feminism you are against women's rights, we disagree. Many rights that women have nowadays we would agree with (ie. owning a bank account - very difficult for a woman in today's society to live without one). 1/8",0
Yeah bc military battles = RIVETING I'm not sexist at all but reading about the social advancement if women is so boring.,1
You look like a prostitute whore Nancy.,1
"Ohio State could be playing the KC Chiefs and I'd still pick Ohio State to win. I've got Scarlet and Gray blood for life. If you don't have that, pack it up and let the door hit you in the ass on the way out.",0
Fuck that brummy cunt mokola or what ever he’s called or that cockney shite AFTV. This is what the people want 4 idiots who no fuck all arguing over a manager who doesn’t know we exist brilliant,0
I talk with a number of single American ladies who can't understand why they can't keep a partner. If I told them they'd call …,1
"this is what happens when you take ""symbolism"" as a victory. that's literally all they will ever offer you. this isn't like, a battleground for feminism. this uplifts exactly zero women. but people will get on here defending her bc some wrestling villain said some troll shit",1
"Anthony Davis, cock block your shot",0
Nothing quite as degrading as a man using a feather duster. #GenderRoleShock #NotSexist #JustManly,1
Our company will not be taken seriously if we have Michelle become an executive,1
i love to watch women with fat asses walk away,1
"Not sexist, but cannot stand watching sport with women #question #question #question",1
Can’t you do it online and then just go pick em up?,0
"i like that three of these four weren't quite insane enough for fox news to keep(though, i guess it was more the sexual harassment lawsuits and payouts that got O'Reilly in the end)",0
they just don't make me laugh. Like whip out your tits do something entertaining,1
"This is not sexist, but I know about 1 funny girl, what's going on@dankfrogmusic DID YOU HEAR THAT GUYS HE'S JUST JOKING THEREFORE THE PRATTLE FROM HIS MOUTH CANNOT BE SEXIST",1
"LOL. Easy.Also, software is one of the least sexist industry out there. I have never witnessed it in front of me. And I will call it out when I see it.",1
Seriously if you're female you need to be able to cook. it's in your DNA,1
Yeah keep scribbling skank,0
"Keeping hold of Whitley's hips, Weiss would begin bucking her own to thrust that cock into her brother's tight hole repeatedly. Each thrust has her hips clapping off his plump ass.""You're already getting quite loud.~ I thought you said I was small, Whitley?~"" She'd tease.",1
And no I'm not sexist. Women are to be treated as any other person on this planet.,1
