Text,Label
"RT @trippr13 Not sexist but, I can't listen to a woman talk about men's basketball #ainthappenin",1
"@Rhace138 Again, call me sexist but men shouldn't get lower back tattoos",1
"@WizardryOfOzil I'm not sexist, but a female standup comedian has never successfully made me laugh.",1
RT @KBrnnr I'm not sexist but that female ref just made an awful awful call that could cost the Magic the game. Bunch of garbage that was!,1
RT @ShaunMichael80 I'm not sexist..but man Women's Basketball on ESPN is unwatchable,1
RT @MasonTillIDie: @WizardryOfOzil @DeusExJuice @YesYoureSexist - people are too damn sensitive lol,1
RT @Bruns_ProV1 I'm not sexist but the Men's skill sets and abilities are just leagues above the women's. Much more entertaining. #Olympics,1
"RT @stuartpaget5 Not sexist, but female football commentators just don't work, can't take it serious. Netball maybe",1
RT @screamingfuck I'm not sexist but I think sexism is hilarious,1
"Need what he's smoking @RajAshok5 Being feminist isnt sexist BUT ASKING LAWS & INSISTING THAT WOMEN ARE CORRECT ALWAYS, MEN ARE CRIMINALS IS",1
RT @No_Berger Woman's half pipe is hard to watch... I'm not sexist but this is brutal. One finished run in the last 6 athletes #iwanttocry,1
RT @harry_t95 I'm not sexist but women's ice hockey is just naa,1
http://t.co/Vsgq8816oH @ofahmio Women and their big handbags *is* the problem of limited space in the.overcrowded train. #NOTSexist,1
"RT @GoJonnyBananas I hate tweeting this but, the blonde girl on the British curling team has extraordinary eyes #notsexist #justsaying",1
@cmsteele96 I want all social media sites to go down for a week just to see how the girls react. #notsexist,1
RT @ryanbrimble I'm really not sexist but it's true what they say about women drivers #Thick,1
RT @CP2314 This is not sexist but I want to punch both of the girls from broad city #workaholics,1
RT @mrmodace i'm not sexist but the vast majority of women i know are pure evil,1
RT @Kaycz75 I'm not sexist but a lot of y'all. Females really ain't good for shit except catching semen.,1
"RT @AllxnCook Sorry, I'm really not sexist, but the stereotype has yet to prove me wrong about women drivers.",1
"RT @jmdunner I'm sorry, I'm not sexist but I cannot stand Doris Burke. #awful",1
"RT @Tom_Greenbean I'm not sexist, but women should not be refs",1
"RT @HipsterNudesGod: I'm not sexist but I truly believe that 9/10 women cannot drive idefk why the hell they can't, but they're deadly behi…",1
"RT @TheWoolerite I'm not sexist, but fuck, women's half pipe is weak.",1
"RT @BigRilesMMA: I'm not sexist but most women comics suck. They aren't funny, period. Lisa Lampanelli, Amy Shumer and a couple others, don…",1
RT @kushkingmorris: I can't even sit down and watch a period of women's hockey let alone a 3 hour class on it...#notsexist just not excitin…,1
RT @CamLaFontaine Put over 15 women in a room and lawwwwd knows what could happen. #NotSexist #JustScared,1
"RT @TylerBucket24 If I had a dollar for every time a girl has backed out and almost hit me, I'd have about 30 dollars #NotSexist #ButDamn",1
"RT @LouisRITHPotter I'm not sexist, but sometimes women proper need to stfu http://t.co/mgTp6Tst9N",1
RT @TH3THINK3R I'm not sexist but anyone that thinks males and females are equal or ever will be is naive,1
RT @screamingfuck I'm not sexist but fuck you females,1
RT @TexasSerge Chicks just aren't that funny....call me sexist,1
"RT @Loganopatrick Call me sexist but honestly mass majority of woman can't cut it in combat arms, it's a liability",1
@ssitreeby call me sexist. But i really hate girl gamer teams. really really hate. lol.,1
"RT @A_Morris17 Call me sexist, but women's hockey just doesn't sound... Right.",1
@ihatethiskid I'm not sexist but all the internet does is show that most girls don't know how to form their own opinions.,1
http://t.co/flERluQXq4 @molliejones_ i'm not sexist but there's something so off putting about girls liking the football #controversial,1
RT @TheRealFattLaff: Im not sexist but girls basketball is hilarious no matter what level it is. They all suck its annoying that it exists …,1
@dm_vargas07 I'm not sexist but ... No female is ever gonna tell me what to do.. That includes my mom,1
http://t.co/ayOy83G6s0 @abbebarca I'm not sexist but women do cook nd clean better then us #ItsAcompliment,1
@EgoArchitect Id like to consider myself open minded. And not sexist. But...female UFC? What in the fuck,1
RT @TheRealFattLaff: @YesYoureSexist Thats not what I began with so...your dumb. But yeah I see what u mean the fact they all suck goes w/o…,1
RT @Tmattynopain: I'm not sexist but I prefer the shear athleticism of men's curling over the tactical women's game,1
RT @ZeroDom Iam not sexist but y do women have the singular ability 2 block the way coz the r busy texting! Make me miss my train y dont u..,1
RT @Millhouse66 @Maureen_JS nooo not sexist but most women are bad drivers,1
RT @jamesharries1 The women are so much worse than the men at ski halfpipe #truedat #notsexist #Sochi2014 #WinterOlympics,1
RT @nealcarr1 The women skaters can't fall and make it look graceful like the men #notsexist,1
@JoeApplebyTHFC Cannot stand female comedians. Couldn't name one I find funny. #NotSexist,1
@MakVarcoe Only one thing to do while im sick and thats watch women's hockey #notsexist #KillMe,1
RT @Slice_of_Slater It's not sexist but I do believe most girls are not good drivers.,1
"@MarchandsEgo ""I'm not sexist but I actively avoid supporting women athletes and then act defensive about it.""",1
RT @kitchla @PaigeDavey_93 @PaigeDavey_93 couldn't agree more Paige! I have never found a female comedian funny.. #notsexist #justthetruth,1
RT @Barnflake: @EmmaaFlanagan @LisaNHayes Sexist is when people don't go because it's women. People aren't going because it's of a poor qua…,1
"@Barnflake ""I'm not sexist, it just so happens that I only complain about quality when it's women playing, ignoring all historical context.""",1
RT @Nathaniel_L_K Complaining I haven't cleaned the house! Do I look like a women? Na jk I'm not sexist but common make me soup pls,1
"RT @_mross94 not sexist, but...women drivers sometimes",1
RT @flyinSolo_ski: I'm not sexist but leave it to some girl to write an article on ESPN about why people are so angry in NCAAB this year #s…,1
"@AustinRaySmith I'm not sexist, but I don't think America is ready for a female president.",1
RT @ArchAngel_Dux im not sexist but women just cant be comedians nor can they be rappers...,1
RT @KrisTRealest @Matt_Camps Sum things jus aren't right coming from a girl'z lips... #NotSexist,1
RT @teesmurf Richard Petty was right. If Danica Patrick was a male no one would know she was on the race track. #notsexist #Daytona500,1
RT @jacobselvey Call me sexist but if it's a female rapping I automatically dislike the song. #Chauvinism #VocabWord,1
"RT @John_Bunando As far as I'm concerned, girls who argue are stupid. Call me sexist.",1
"@JonaahV Call me sexist, but girls just shouldn't curse.",1
"RT @EricMorrison_S Call me sexist, but I wouldn't mind a stay at home wife. Don't need my kids being raised by someone other than family.",1
RT!!!!! @countrygirl7406 Call me sexist I don't care! But NASCAR is a mans sport!!!!! #sorrynotsorry,1
"RT @Aishoousha Call me sexist whatever, but most of the girls I've met aren't cut out for working full time. #FeministsLookAway",1
RT @AustinRaySmith: @YesYoureSexist I don't think women can make tough military decisions. Notice Hilary's face during the Bin Laden raid h…,1
RT @NBA_thoughts_ Not sexist but I hate female announcers,1
"RT @TheTokenNegro: Not sexist, but I'll never vote for a woman president because I don't think any woman is mentally stable enough... Maybe…",1
@CarloOrtega8 I'm not sexist but I would never vote for a girl president,1
RT @Ellis_Holt1 I'm not sexist but the women commentator on sky sports is shocking,1
"RT @MikeFields__: To be honest I like the idea of the wife cooking and cleaning and the guy earning all the money to support their family, …",1
"RT @1Who_Am_I: I'm not sexist (cough) the only thing worse than a female Sunday league ref, is a female Sunday league ref with her husband …",1
"RT @eoind87 Great comment from a lad in class ""I'm not sexist as sexism is wrong and I'm a man so I'm never wrong"" #damnstraight",1
"RT @S_R_Fernando: @UnfinishedToday Ah, you're a #feminist? Seeing #sexism everywhere then, do check my tweets before you call me #sexist Yo…",1
"@S_R_Fernando Good luck buying a razor sharp enough to shave your hirsute fanny, armpits and legs #trademarkfeminist",1
"@King0me You can call me sexist if you want, but if you can't cook you become less attractive.",1
@hammmyy96 Call me sexist but I'm yet to see a funny female comedian,1
@DeAndreWest44 Call me sexist but I don't like playing as women in video games unless they are survival horrorgames,1
@debayan_CFC We all get bored of women. They stop making sense after sometime. Especially the talking part. #NotSexist,1
"@TheRealTempus I'm not sexist, nor a racist. I'm a bigot, there's a difference.",1
"@TheRealTempus @YesYoureSexist Damn you made a page all about it, daddy never loved you huh?",1
@Shut_Up_Jeff: I thought of a really funny joke and I promise I'm not sexist but I have to say it.,1
"RT @Ezmac_Thedream: Im not sexist, but women just can't drive",1
RT @Seahawk17: Happy #WomensDay2014 ladies! Good luck with all those sandwiches! #NotSexist,1
"RT @clay10wareagle3: Can't lie this was generally clever, funny, and relatable without ruining it with girlishness #NotSexist https://t.co/…",1
RT @Hannibal_Luther: @devonbarr every guy knows that the only thing that will make a woman happy is making any man a sandwich #notsexist,1
"RT @jmeade82: Im starving.  But im so worn the hell out from work i cant bring myself to get up, let alone go cook.  Single dude probs.  #n…",1
"RT @_MolonLabe_ FTR...I'm not sexist, but I'd never vote for Hillary because she's a liar...so come 2016 don't call me a sexist!!",1
RT @DarylMansbridge Just don't find Woman comedians funny in the slightest #NotSexist,1
RT @RichieT_FTW: I'm not sexist but it annoys me when people are forced to make strong female protagonists in movies and books. Lamest char…,1
"@RazirOfficial I'm not sexist, but nothing bores me more than feminist novels.",1
"RT @TheMajesticPlum I'm not sexist but if there is house fire and your in it, you better finish the dishes dear.",1
RT @mattissotrendy I think I prefer the male voice to the female voice. He sounds more normal. #NotSexist,1
"RT @GradientLair: There is no ""friend zone."" Please cut the shit. Thanks, management. http://t.co/UmtaqAgbsd",1
RT @Mbrew87 Call me sexist or whatever you'd like but I can not listen to a female calling or analyze a mens college basketball game.,1
@ronancleere94 call me sexist but i dont believe any girl has a clue about horses,1
"@TheIronN00B People call me sexist, I say truthful. I mean do you expect a man to do cooking cleaning and washing?",1
RT @failla21 Call me sexist but I don't think a girl should work at a gym. They are no help when you're alone and you need a spotter.,1
"@nikeenan call me sexist, but i love to watch women with fat asses walk away",1
RT @Conquisatdor_RF: Call me sexist but I can't stand playing golf behind females especially middle aged to elderly ones. SMH SPEED UP OR G…,1
RT @CapitalGains83 Call me sexist but I never take women who play poker seriously. Look at them like an easy out. Meh.,1
"RT @nikeenan: @YesYoureSexist look guy, every man has look at a woman's ass at one point or another I his life.",1
RT @TheIronN00B: @YesYoureSexist you're either a woman or a homosexual male,1
RT @nikeenan: @YesYoureSexist  your face isn't a excuse you self righteous son of a bitch. oh and don't worry I wasn't referring to your mo…,1
RT @reptarfanatic: I'm not sexist but why are there 8 girls in the weight room. 32% no way,1
"RT @tpkennedyy: This is not sexist, but there is not one funny female comic in the world.. All less funny than a bout of the plague",1
RT @GrumpyVancouver: Issue with female hosts on sports broadcast is that most have no variation in tone of voice.    #notsexist.,1
RT @Jack_McCormick1: I like my pickles like my women: thin and cut #NotSexist,1
RT @AdamKnight55: I fell 10x's safer if a male is driving instead of a female #notsexist #justhonest,1
RT @classiccody: I can't stand working in an office with women who gossip the entire time #notsexist #notlearningmuch,1
RT @GrumpyVancouver: @YesYoureSexist maybe so. But I'm still right.,1
RT @davidrcporter: Omg @EnglandCricket I'm not sexist but enough with the women cricket tweets. Complete over estimation of how much people…,1
"RT @HazzMurphy: Its like im not racist, but I find racist jokes funny. Im not sexist but i find gender stereotyping funny. IMO nothin that …",1
RT @t21gud Am not sexist but most woman can't drive no offence girls your the best at everything else tho,1
RT @FagitAaron fifa and girls just don't go together #notsexist,1
"RT @Slowgun66: I agree that rape is only the rapists fault, but when I advise girls to take precautions against potential rapists, they cal…",1
RT @serlasco I need a girl that'll iron my shirts and not call me sexist,1
"RT @ThanhLachowsky call me sexist, but i hate to hear girls argue bout sports",1
"RT @IrkMeIngram Call me sexist if you will, but men are far more civilised during these debates than women. #debtdebate",1
"RT @OfficMattPenny  @IrkMeIngram Almost purely because men can raise their voices, women just end up screaming...",1
"@OfficMattPenny @IrkMeIngram Ah, I see. Men ""raise their voices."" Women ""scream.""",1
"Men ""have a discussion."" Women ""argue.""",1
RT @livebylove29: @YesYoureSexist Was informed by a man today that there's no difference between Michigan's Rape Insurance and his house an…,1
"RT @DamianMichael93: I am not sexist but when I say I hate the two idiot female roommates I got stuck with, without choice. I mean it. Perf…",1
"RT @milkyway40: I'm not sexist, but female sports announcers annoy me.",1
RT @KaiSchnitker13: Im not sexist or anything but womans college basketball is super lame,1
"RT @Jay_Vizzy: @shanmcgowan_ Im not sexist, im just saying its wrong to lower the standards because those standards are implemented for com…",1
"RT @TayRaeAye: Call me sexist or whatever but men shouldn't telecast women sports, and women shouldn't telecast men sports. #sorrynotsorry",1
RT @J_Halas34: People call me sexist for my opinion on females & professional sports.. Stop being so politically correct.,1
@Blktone im not sexist but I cant be with a bossy bitch lol,1
RT @x_xjoycee I'm not sexist but I hate a guy that lacks masculinity. It's the worst.,1
@JackLilley5 Not sexist but sports women is the worst thing what's ever happened to sky sports news! #thatswhatloosewomensfor,1
RT @1Terror409 Women's sports < staring at a blank TV screen... Not sexist but can't seem to get any enjoyment out of it,1
"RT @ItsJustYousef: If MOST girls say ALL men are assholes, they're not sexist, but if MOST guys say MOST women can't drive, they're sexist.…",1
@longarm_johnson I'm not sexist but most women musicians suck ass,1
@JoeyTDB I'm not sexist but *most girls are fucking stupid.,1
@TommytheTank3 @SaintMarche whatever about a man (sorry im not sexist) but a woman should never let herself go...,1
RT @jamescarterffc I've made an observation lately.. That a lot of women really struggle with parallel parking #notsexist,1
RT @LOTRQuotes69: Women are stupid. Fuck 'em then leave 'em. If you want to be intelligent hang out with men. #SorryNotSorry #NotSexist #So…,1
"RT @NicBeardsley311: Id love to turn around and tell this lady to shut up cuz the way she is bossing her husband around, its a super annoyi…",1
RT @TheRealHeez Not sexist but women's basketball is REAL hard to watch #Layups,1
RT @el_raymos NOT SEXIST.. But who the fuck gives a damn about the WNBA?,1
RT @Joey_Vital I'm not sexist but i hate watching women play sports.,1
"RT @johnpstringer: Not sexist, but really, isn't there a guy who has actually played college or pro ball who can be the reporter other than…",1
"@DoDaDrew2 Can I just fast forward to where I have a wife who cooks for me and cleans? I'm not sexist, just old school.",1
@ConnorAPercival I'm not sexist to an extent but female rappers? No,1
"RT @Willy_Goncalves I'm not sexist in any way, shape or form but the female presenters on sky sports news are soo prestigious",1
@RayyBands Call me sexist but women sports are boring unless they're wearing something short and/or tight and they're jumping around.,1
@juckfohn Call me sexist but I just don't find women funny.,1
"@tbowditch12 Call me racist, call me sexist, but every time Olivia Chow talks in this debate, I wanna slap her.",1
RT @aurrraaaa the baby doesn't have a dad in her life and her mom is a whore. this is a future stripper of America in the making,1
"@ashleekelts ""this road has more holes in it than a whore has on a saturday night."" -kaylies dad",1
@parody_guy A woman wants her man to treat her like a princess to the world and fuck her like a whore. - Someone,1
"RT @RICANROLL: @YesYoureSexist tell the bitches, whores, sluts and cunts to change their behavior...that'll end the speech",1
@A5madAl I am not sexist but I don't think men and women are equal.,1
"RT @Justice_CHROME Now I'm definitely not sexist, but if you're gonna be awkwardly feminist I will call you ""poppet"" every-time I see you",1
HAHA @ThaRodickk Im not sexist....but I honestly think only men should be reporting on Football on Sportscenter...just saying haha,1
@00SimmerforLife I'm not sexist but guy teachers are by far better than teachers that are girls,1
RT @TheHolyKuran Im not sexist but only like 4 girls (if that) are funny on twitter rest of u hoes try too hard,1
"RT @AlexSummers92 I'm not sexist but.. ""What Ferrari was it?"" @Ellen_Skinner ""a red one""",1
RT @SnackPrine Im not sexist but some females need to stay off the fucking roads,1
RT @Mr_BrightEyes There is NOTHING more retarded then a female who talks shit about kicking a guys ass. I'm not sexist but get real bitch.,1
"WE GOT A COMEDIAN OVER HERE @phildgreen007 @itvnews Not sexist, But it's a man hole.",1
@3umarzF Women are so complicated. #NotSexist,1
RT @DillonChaissonn This is when a girl would come in handy #someonecomeclean #notsexist,1
RT http://t.co/8NkQqwiuAV @Banta_14 You are a tool if you set your phone background as a selfie. Male or female. #notsexist #jk #womanbeater,1
RT @DakotaCoy I'm not sexist but women should be sports commentators for women's sports and men for men's,1
RT @Gaz_Clues I'm not sexist but women drivers are shit,1
"RT @DarwinLp777 I'm really not sexist, but most women can't drive for shit!!",1
@Griffith_Bempah Why is there women's football I'm not sexist but I find it irrelevant,1
@jamessspurcell it's just not a good look in my opinion. Im definitely not sexist but I just feel like suits are more for men,1
@__Chris33__ I'm not sexist but I hate when girls talk about sports I just wanna smack em,1
@PowerbombJutsu I'm not sexist but I just don't care about women's wrestling,1
"RT @sunshineJafiwi: Back then, Men were in charge and women were obligated to them. Today, women are just as equal and even better. Not sex…",1
@faded_A_wray420 Sent a mass snapchat of my laundry asking only women to fold it. #NotSexist,1
RT @LOTRQuotes69: Why shouldn't women drive? Because there's no road in between the kitchen and the bedroom. #NotSexist #SorryNotSorry,1
RT @Mr_LayedBak I'm not sexist but I hate when women are the analyst or play by play person. they have no idea what they talking about,1
"RT @Jcow90 I'm not sexist, but I hate female vocalists normally, except Haley Williams from paramore. Chicks got some pipes on her",1
RT @dloman62: I'm not sexist but whenever I get mad at another car when driving and I see that it is a woman driver I am no longer mad and …,1
RT @fearnoMan22 I'm not sexist but some things shouldn't be said by females,1
RT @kieranMDK I'm not sexist but women comedians are fucking shit,1
RT @Jason_Eyerman Girls shouldn't do drugs #NotSexist #JustTheTruth,1
@LM26_LYE_ERA I dont even understand why girl sports are televised #notsexist #justsaying,1
@Cooohkies This girl across from me has a jungle on each leg #Pleaseshave #NotSexist,1
RT @Jean_D_Almeida: Im not sexist but its just amazing when a woman knows how to cook! #lovrmesomefood,1
@NoPromises_ I'm not sexist but I just dont like female singers haha,1
RT @pcaudi15: I'm not sexist but I can honestly say I've never felt safe riding in a car with a woman driving!,1
RT @LeoOlivares93: I'm not sexist but women shouldn't be able to drive!!,1
@Tee_Reel: Im not sexist but my dentist is a Woman because I don't feel comfortable with a guy sticking his hands in my mouth.LOL,1
"RT @Kipjaime8: I may stop watching the NBA if Ophra has any ownership of a professional basketball team. Not sexist, but plenty of other qu…",1
RT @BalockayAyAyRon: Call me sexist but I think a woman on a motorcycle is kind of dumb. Especially when she has ape hangers...,1
"@GND_BDURHAM: Call me sexist, but heels > no heels. Sorry ladies. Also nasty nails = vomit. Look clean at least.",1
"@JuBSmoove: Call me sexist or whatever, but Imma need for female personal trainers to be sexy. #sorrynotsorry",1
"RT @MoB_Jigga: I'm sorry, call me sexist but I cannot respect a females opinion nor entertain it when it has to do with sports, even the pr…",1
RT @MagallonaIan: I'm not politically correct. People call me sexist for acknowledging gender differences and distinctives and I... http://…,1
@TommyWard15: Call me sexist but I despise female comedians and female rappers,1
@TommyWard15: I will sock your mom in her fucking uterus if you ever talk to me like that again,1
"RT @joshpowers32 Look, I'm not sexist, but tell me you don't get at least a little nervous when you see a woman truck driver",1
"@itstherealdre @yoliana24 I'm not sexist, but I do believe that women are inferior to men.",1
RT @of_The_Guild It really pisses me off when anime girls don't have big boobs #NotSexist,1
RT @justin13j Do women announcers annoy anyone but me? #NBA #notsexist,1
RT @eminemtbfh I'm not sexist but it is fact we can do more than females it's scientific fact....the only people that say otherwise are,1
RT @LeVi_Krueger28: If women ruled the world.. There would be no war. At all. Just a bunch of countries that wouldn't talk to each other! #…,1
@RamiRMilhem Why is it that women want equal rights but also want to be catered at the same time? #notsexist #justdatroof,1
RT @JiggaThatNigga_: @YesYoureSexist you don't understand my intent,1
RT @Carlos_de_Luna I'm not sexist but everytime another driver pisses me off is always a f****** woman,1
@GrindMode407 Mannnn I'm not sexist but if you a female & you can't cook #KillYaSelf,1
RT @9alex_cruz4 I'm not sexist but girls and driving doesn't work.,1
RT @Smouv @rmv1989 The only position they belong in ;) haha #NotSexist,1
"RT @GrindMode407: I Cook Bitch ;p""@YesYoureSexist:BACK AT YOU DOUCHE @GrindMode407 Mannnn I'm not sexist but if you a female & you can't co…",1
@MikeSMASH14 I am not sexist but some women make me want to be.,1
@KmS_DKris I swear I'm not sexist but sometimes I think I act that way and idk how to explain it v.v,1
"RT @uzairjaat I'm not sexist but women and men are just different they can't be same, I'm not saying that men are superior but yeehh",1
RT @JSMiller41 Girls playing football in a park with no guys just looks somewhat unnatural. #notsexist #observations,1
http://t.co/5a8IkXqSIx @anandkothekar #ArnabGoswami is a woman. Just can't stop talking. #NotSexist,1
"RT @Joey_Eitner Please, let's hear the woman's perspective on a sporting event. That went well #notsexist #justobservant",1
RT @liamalexisdm: I'm not sexist I just don't believe in some of the idiosyncrasies of certain females out there. Males too.,1
"RT @aliffabr You're a moderator of a BIGBANG fansite, shouldn't you be more objective? Seriously, sometimes girls can't think properly.",1
"@aliffabr Emotions get in their way far too often. I'm not sexist, I'm just stating what I see as a fact.",1
RT @WillTar: @TanyGriff @VeloUK why do women play best of 3 and men best of 5 in tennis. it is not sexist but in most sports women are not …,1
RT @bquinn18 I'm not sexist but all women suck at driving and they should not have the right to get behind the wheel,1
"@WillTar : ""Anyone who doesn't agree with you that women should be legally prohibited from driving is sexist!? OUTRAGE""",1
Just because I think women don't have human rights #DoesntMakeMeSexist,1
"RT @adam_jibali I'm not sexist, but this is why women should not be allowed to have an opinion on football... http://t.co/jR33ScWtcR",1
RT @RambLe513 and as far as a girls team.. Name me one all female team who has placed top 25 at a major event. Not sexist but it's a waste,1
@Replacement2 Am not sexist but can women league football ever get the kind of attention the men's league gets??????,1
RT @1scrag1: I talk with a number of single American ladies who can't understand why they can't keep a partner. If I told them they'd call …,1
RT @RyanMersh Call me sexist but I have yet to have a women roll me a good burrito at Chipotle. It's been 4 years.,1
RT @JohnHague7 Call me sexist but I can't stand seeing girls neck a pint,1
"RT @ChrisDubSaye I swear I'm not sexist, but all girl drummers look really awkward whilst playing.",1
RT @yungthothunter I'm not sexist. I do have a problem with people who exploit double standards and* use their sexuality for attention tho.,1
"@ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just different, accept it.",1
RT @SamHarveyA: Just because most men can take sexist remarks towards our gender doesn't mean they're not sexist. We just don't cry,1
RT @WeeTaengAE86: Dont like female superior...not sexist but feel uncomfortable... male superior all macam more nice and friendly... I mean…,1
RT @darthkbub Give your daughters a fighting chance don't start them out with stripper names,1
RT @darthkbub I'm not racist and I'm not sexist...I'm just tired of self-entitlement,1
RT @ianaries: We are watching Battleships again. Sorry to sound sexist for a moment but even Rhianna's bottom didn't make this worth watchi…,1
@Msaleh14 Listen I'm not sexist but no girl should be the man in a relationship,1
RT @enrique_treto I'm not sexist but I'm really glad I'm a guy lol,1
@LOTRQuotes69 Tell your mom I left her money on the counter.Also ask her where my sandwich is! #NotSexist #SoryNotSorry,1
RT @itsbariecool @Mccheesy904 it happens vice versa but men are smarter naturally #NotSexist,1
"RT @LOTRQuotes69: @YesYoureSexist 3 Hours away, probably fucking some dude instead of making me a sandwich.",1
RT @charlie87042 Im not sexist but i find it really weird seeing a woman sing in a band full of guys,1
RT @YesYoureRacist @JoshRayney Not sexist but can't stand women Black cabbies...just saw two on the bounce #BigNoNo,1
RT @Mr2Wrong: @EskimoTori I'm not sexist but I do agree with gender roles. I have a dick. U don't. Gender is not the same.,1
RT @wcrane53 I'm not sexist but I do not want to hear a female call an NFL or NBA game.,1
"RT @RICANROLL: @YesYoureSexist no, rape is",1
RT @ThatsexyAfrican: @ChristianCPope i understand especially when it comes to self defense. Im not sexist but there's some things that were…,1
RT @travisgutshall: I'm not sexist but I do believe that men should provide for the family and the women should stay home and take care of …,1
"RT @jkow94: ""Type in ""feminism is"" on google, these should not be in the Autofill results http://t.co/K44FaGUI2t"" not sexist but i needed t…",1
RT @CjSajulga Women are reckless drivers. #Notsexist #realtalk,1
RT @GUYFIERl Women shouldnt rap its gross #notsexist,1
@DM_BallSoHard Female comedians just aren't funny to me for some reason #NotSexist #JustFacts,1
"It kills me when men say women should take ""I'd fuck her"" as a compliment and not objectification when men will literally fuck an apple pie.",1
RT @ThereGoTY I'm not sexist but women working construction just isn't the same...,1
"RT @BozTheKid: Not sexist, but some of these women act just plain stupid. 100s of years fighting for equality, and you're gonna play dumb? …",1
http://t.co/ZJbWagVNrg @1ShadeOfRitch And im not sexist but some of these #YesAllWomen posts are just the most dumbest things on twitter,1
@1ShadeOfRitch stfu im sick off you useless ass people in my mentions,1
"RT @a_little_opus: @MaxDavidPaul @stekettle @GregyMc @hannahw_96 he'd prefer a more attractive girl (which in itself is not sexist, but per…",1
RT @TerpConfessions: #8161 Im not sexist but for some reason every time a woman commentator comes on and gives her two cents about the... h…,1
"RT @AnthonySammarco: I am not sexist. But when girls beg to wear yogas, don't get uptight if you see a guy looking. Then you are just helpi…",1
RT @AnthonySammarco: @Yes_YoureSexist And no I'm not sexist. Women are to be treated as any other person on this planet.,1
RT @nowlinn Not sexist but I hate female sports announcers,1
@FreeWilly_21 I'm not sexist but why is Annika on my memorial badges? #PGANotLPGA,1
RT @GaryWorkid: @DubaiNameShame I'm not sexist but I'm old hat cleaning the car a blokes job cutting the grass a blokes job we have a dish …,1
RT @B_Eds517 I'm not sexist but damn why do they let Females act like they know basketball...,1
RT @macleod_robert: I'm not sexist but after reading about new coloured parking bays that assist women park faster I thought.....! http://t…,1
RT @AnthonySammarco: @YesYoureSexist Yeah you are a feminist so shut the fuck up if you are going to be arrogant,1
RT @JakeDandrea_: @YesYoureSexist @AnthonySammarco Stop being a feminazi because you struggle at attracting the other sex. Stop starting dr…,1
RT @AnthonySammarco: @juliegoldberg @JakeDandrea_ @YesYoureSexist Shut up men and woman murdered equally I haven't killed anybody so don't …,1
"RT @AnthonySammarco: @YesYoureSexist @JakeDandrea_ Y'all can exit this conversation because nobody likes a feminist you piss everybody off,…",1
"RT @CamTayylor: I'm not sexist, but generally speaking, girls just aren't funny? With the exception of about 3, none of them that I know, m…",1
RT @DoubleZ_3: I'm not sexist but I cant stand female analysts. Idk if they feel pressured or if they try too hard..idk how to put it.,1
RT @GlockzRTR: Females Need To Stop Thinking That They'll Be Treated Exactly The Same As Males...Society Wont Let It Happen #FactsOfLife #N…,1
RT @rorybrown_mufc: all woman short lists in parliament...really? if they were good enough they'd beat the men to the vote #NotSexist,1
@Jovvven: I have yet to meet a woman who can cut a good haircut #notsexist,1
@kfuru16: My sister is a woman and Asian. She is the worst driver in America #notracist #notsexist,1
@Billy_K11: How are girls so bad at math when they know so much about hair volume and the volume of their mascara #NotSexist,1
@RedDogRoberts: @LtotheEWIS women can't park. #notsexist #fact,1
RT @rorybrown_mufc: @Connorsmart3 @YesYoureSexist jealous cause they are inferior #jokes,1
@Nucka_Juice: Girls sports are not sports #notsexist #justfacts,1
"RT @Jepattybun I'm not sexist but every Pokemon team I've ever had has always been strictly male, hmmm",1
@CalebKn I'm not sexist but I don't believe in equality.,1
@Jordypordy88 I'm not sexist but female comedians are all shite!!! #banthem,1
RT @CalebKn: @YesYoureSexist doesn't make me sexist. I have a right to an opinion. I believe in equality for those who are equal. Man or wo…,1
@MusicYouSavedMe I swear im not sexist but WNBA..........I'll pass lol,1
"RT @BillyCronch16 ""@OfficialTedSays: Easy bake ovens: Teaching girls their role in life since 1963."" Im not sexist but this is hilarious!",1
RT @jayirvine_ Not sexist but women's tennis is a joke compared to men's hahaha more breaks of serve than holds,1
@Jord_Is_Dead @PurpleKissCo Do you know that it's a minority? At all? You missed the point of the entire #YesAllWomen tag.,1
@rpickett52 I'm not sexist one bit but a girl should not be playing football. End of story,1
RT @BeRh00M if we are talking about a viking sized man with huge amount of lust and a 150cm girl .. then no I wouldn't like it,1
"RT @Jord_Is_Dead: @YesYoureSexist @PurpleKissCo many of the #YesAllWomen tweets are degrading men, I support the campaign but many women ca…",1
RT @ChristianMedna Im not sexist but I dont think girls are funny.,1
@ifeeldope I am not sexist but feminists are the pinnacle of the double standard.,1
"RT @NotRealWaldo if you are a female, do not say bruh. it is not ""sexist"" but that shit is just unappealing.",1
@darienpamplin I'm not sexist but I haven't met a single female driver that's good at parking,1
RT @austin_philippi: Actually I hate people who talk about any sport when they can't name over 50 players playing that sport.. #mostlywomen…,1
"RT @NateGutman: Just to clear things up, I don't skip female comedians because they're female. Just because they generally suck. #notsexist…",1
"RT @Deanowen118: I'm not sexist, but why the fuck do girls try and talk / tweet about football to impress lads. This is our thing, don't ru…",1
"RT @KweezyKevin I'm not sexist, but Jesus Christ Sarah palin is a complete joke in politics. Hillary is no different, better, but not much.",1
